DAILY REVENUE,,,,,,,,
EOM,DATE,DAY,No.,CLUB,Description,link ce,to link pnl,REV
46203,46190,17,,FDC,Kickfit,PT,PT,0
46203,46190,17,,FDC,Mixed,PT,PT,0
46203,46190,17,,FDC,Pilates,PT,PT,0
46203,46190,17,,FDC,Physio,PT,PT,0
46203,46190,17,,FDC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,FDC,Yoga,,,
46203,46190,17,,FDC,YI 1:1,YI,Y&I,0
46203,46190,17,,FDC,Yoga Class,,,
46203,46190,17,,FDC,Group X,,,
46203,46190,17,,FDC,GX 1:1,,,
46203,46190,17,,FDC,Group Class,,,
46203,46190,17,,FDC,Supplement,Supplement,Supplement,0
46203,46190,17,,FDC,VAS,,,0
46203,46190,17,,FDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,FDC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,7,RCC,CC,NMS,NMS,0
46203,46190,17,,RCC,CS,,,
46203,46190,17,,RCC,Gym,,,
46203,46190,17,,RCC,PT,PT,PT,0
46203,46190,17,,RCC,CES,PT,PT,0
46203,46190,17,,RCC,Stretching,PT,PT,0
46203,46190,17,,RCC,Kickfit,PT,PT,0
46203,46190,17,,RCC,Mixed,PT,PT,0
46203,46190,17,,RCC,Pilates,PT,PT,0
46203,46190,17,,RCC,Physio,PT,PT,0
46203,46190,17,,RCC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,RCC,Yoga,,,
46203,46190,17,,RCC,YI 1:1,YI,Y&I,0
46203,46190,17,,RCC,Yoga Class,,,
46203,46190,17,,RCC,Group X,,,
46203,46190,17,,RCC,GX 1:1,,,
46203,46190,17,,RCC,Group Class,,,
46203,46190,17,,RCC,Supplement,Supplement,Supplement,0
46203,46190,17,,RCC,VAS,,,0
46203,46190,17,,RCC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,RCC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,8,SCT,CC,NMS,NMS,0
46203,46190,17,,SCT,CS,,,
46203,46190,17,,SCT,Gym,,,
46203,46190,17,,SCT,PT,PT,PT,0
46203,46190,17,,SCT,CES,PT,PT,0
46203,46190,17,,SCT,Stretching,PT,PT,0
46203,46190,17,,SCT,Kickfit,PT,PT,0
46203,46190,17,,SCT,Mixed,PT,PT,0
46203,46190,17,,SCT,Pilates,PT,PT,0
46203,46190,17,,SCT,Physio,PT,PT,0
46203,46190,17,,SCT,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,SCT,Yoga,,,
46203,46190,17,,SCT,YI 1:1,YI,Y&I,0
46203,46190,17,,SCT,Yoga Class,,,
46203,46190,17,,SCT,Group X,,,
46203,46190,17,,SCT,GX 1:1,,,
46203,46190,17,,SCT,Group Class,,,
46203,46190,17,,SCT,Supplement,Supplement,Supplement,0
46203,46190,17,,SCT,VAS,,,0
46203,46190,17,,SCT,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,SCT,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,9,TCM,CC,NMS,NMS,0
46203,46190,17,,TCM,CS,,,
46203,46190,17,,TCM,Gym,,,
46203,46190,17,,TCM,PT,PT,PT,0
46203,46190,17,,TCM,CES,PT,PT,0
46203,46190,17,,TCM,Stretching,PT,PT,0
46203,46190,17,,TCM,Kickfit,PT,PT,0
46203,46190,17,,TCM,Mixed,PT,PT,0
46203,46190,17,,TCM,Pilates,PT,PT,0
46203,46190,17,,TCM,Physio,PT,PT,0
46203,46190,17,,TCM,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,TCM,Yoga,,,
46203,46190,17,,TCM,YI 1:1,YI,Y&I,0
46203,46190,17,,TCM,Yoga Class,,,
46203,46190,17,,TCM,Group X,,,
46203,46190,17,,TCM,GX 1:1,,,
46203,46190,17,,TCM,Group Class,,,
46203,46190,17,,TCM,Supplement,Supplement,Supplement,0
46203,46190,17,,TCM,VAS,,,0
46203,46190,17,,TCM,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,TCM,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,10,CPT,CC,NMS,NMS,0
46203,46190,17,,CPT,CS,,,
46203,46190,17,,CPT,Gym,,,
46203,46190,17,,CPT,PT,PT,PT,0
46203,46190,17,,CPT,CES,PT,PT,0
46203,46190,17,,CPT,Stretching,PT,PT,0
46203,46190,17,,CPT,Kickfit,PT,PT,0
46203,46190,17,,CPT,Mixed,PT,PT,0
46203,46190,17,,CPT,Pilates,PT,PT,0
46203,46190,17,,CPT,Physio,PT,PT,0
46203,46190,17,,CPT,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,CPT,Yoga,,,
46203,46190,17,,CPT,YI 1:1,YI,Y&I,0
46203,46190,17,,CPT,Yoga Class,,,
46203,46190,17,,CPT,Group X,,,
46203,46190,17,,CPT,GX 1:1,,,
46203,46190,17,,CPT,Group Class,,,
46203,46190,17,,CPT,Supplement,Supplement,Supplement,0
46203,46190,17,,CPT,VAS,,,0
46203,46190,17,,CPT,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,CPT,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,11,DNG,CC,NMS,NMS,0
46203,46190,17,,DNG,CS,,,
46203,46190,17,,DNG,Gym,,,
46203,46190,17,,DNG,PT,PT,PT,0
46203,46190,17,,DNG,CES,PT,PT,0
46203,46190,17,,DNG,Stretching,PT,PT,0
46203,46190,17,,DNG,Kickfit,PT,PT,0
46203,46190,17,,DNG,Mixed,PT,PT,0
46203,46190,17,,DNG,Pilates,PT,PT,0
46203,46190,17,,DNG,Physio,PT,PT,0
46203,46190,17,,DNG,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,DNG,Yoga,,,
46203,46190,17,,DNG,YI 1:1,YI,Y&I,0
46203,46190,17,,DNG,Yoga Class,,,
46203,46190,17,,DNG,Group X,,,
46203,46190,17,,DNG,GX 1:1,,,
46203,46190,17,,DNG,Group Class,,,
46203,46190,17,,DNG,Supplement,Supplement,Supplement,0
46203,46190,17,,DNG,VAS,,,0
46203,46190,17,,DNG,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,DNG,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,12,LTC,CC,NMS,NMS,0
46203,46190,17,,LTC,CS,,,
46203,46190,17,,LTC,Gym,,,
46203,46190,17,,LTC,PT,PT,PT,0
46203,46190,17,,LTC,CES,PT,PT,0
46203,46190,17,,LTC,Stretching,PT,PT,0
46203,46190,17,,LTC,Kickfit,PT,PT,0
46203,46190,17,,LTC,Mixed,PT,PT,0
46203,46190,17,,LTC,Pilates,PT,PT,0
46203,46190,17,,LTC,Physio,PT,PT,0
46203,46190,17,,LTC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,LTC,Yoga,,,
46203,46190,17,,LTC,YI 1:1,YI,Y&I,0
46203,46190,17,,LTC,Yoga Class,,,
46203,46190,17,,LTC,Group X,,,
46203,46190,17,,LTC,GX 1:1,,,
46203,46190,17,,LTC,Group Class,,,
46203,46190,17,,LTC,Supplement,Supplement,Supplement,0
46203,46190,17,,LTC,VAS,,,0
46203,46190,17,,LTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,LTC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,13,PPC,CC,NMS,NMS,0
46203,46190,17,,PPC,CS,,,
46203,46190,17,,PPC,Gym,,,
46203,46190,17,,PPC,PT,PT,PT,0
46203,46190,17,,PPC,CES,PT,PT,0
46203,46190,17,,PPC,Stretching,PT,PT,0
46203,46190,17,,PPC,Kickfit,PT,PT,0
46203,46190,17,,PPC,Mixed,PT,PT,0
46203,46190,17,,PPC,Pilates,PT,PT,0
46203,46190,17,,PPC,Physio,PT,PT,0
46203,46190,17,,PPC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,PPC,Yoga,,,
46203,46190,17,,PPC,YI 1:1,YI,Y&I,0
46203,46190,17,,PPC,Yoga Class,,,
46203,46190,17,,PPC,Group X,,,
46203,46190,17,,PPC,GX 1:1,,,
46203,46190,17,,PPC,Group Class,,,
46203,46190,17,,PPC,Supplement,Supplement,Supplement,0
46203,46190,17,,PPC,VAS,,,0
46203,46190,17,,PPC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,PPC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,14,PBH,CC,NMS,NMS,0
46203,46190,17,,PBH,CS,,,
46203,46190,17,,PBH,Gym,,,
46203,46190,17,,PBH,PT,PT,PT,0
46203,46190,17,,PBH,CES,PT,PT,0
46203,46190,17,,PBH,Stretching,PT,PT,0
46203,46190,17,,PBH,Kickfit,PT,PT,0
46203,46190,17,,PBH,Mixed,PT,PT,0
46203,46190,17,,PBH,Pilates,PT,PT,0
46203,46190,17,,PBH,Physio,PT,PT,0
46203,46190,17,,PBH,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,PBH,Yoga,,,
46203,46190,17,,PBH,YI 1:1,YI,Y&I,0
46203,46190,17,,PBH,Yoga Class,,,
46203,46190,17,,PBH,Group X,,,
46203,46190,17,,PBH,GX 1:1,,,
46203,46190,17,,PBH,Group Class,,,
46203,46190,17,,PBH,Supplement,Supplement,Supplement,0
46203,46190,17,,PBH,VAS,,,0
46203,46190,17,,PBH,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,PBH,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,15,NTC,CC,NMS,NMS,0
46203,46190,17,,NTC,CS,,,
46203,46190,17,,NTC,Gym,,,
46203,46190,17,,NTC,PT,PT,PT,0
46203,46190,17,,NTC,CES,PT,PT,0
46203,46190,17,,NTC,Stretching,PT,PT,0
46203,46190,17,,NTC,Kickfit,PT,PT,0
46203,46190,17,,NTC,Mixed,PT,PT,0
46203,46190,17,,NTC,Pilates,PT,PT,0
46203,46190,17,,NTC,Physio,PT,PT,0
46203,46190,17,,NTC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,NTC,Yoga,,,
46203,46190,17,,NTC,YI 1:1,YI,Y&I,0
46203,46190,17,,NTC,Yoga Class,,,
46203,46190,17,,NTC,Group X,,,
46203,46190,17,,NTC,GX 1:1,,,
46203,46190,17,,NTC,Group Class,,,
46203,46190,17,,NTC,Supplement,Supplement,Supplement,0
46203,46190,17,,NTC,VAS,,,0
46203,46190,17,,NTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,NTC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,16,CTC,CC,NMS,NMS,0
46203,46190,17,,CTC,CS,,,
46203,46190,17,,CTC,Gym,,,
46203,46190,17,,CTC,PT,PT,PT,0
46203,46190,17,,CTC,CES,PT,PT,0
46203,46190,17,,CTC,Stretching,PT,PT,0
46203,46190,17,,CTC,Kickfit,PT,PT,0
46203,46190,17,,CTC,Mixed,PT,PT,0
46203,46190,17,,CTC,Pilates,PT,PT,0
46203,46190,17,,CTC,Physio,PT,PT,0
46203,46190,17,,CTC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,CTC,Yoga,,,
46203,46190,17,,CTC,YI 1:1,YI,Y&I,0
46203,46190,17,,CTC,Yoga Class,,,
46203,46190,17,,CTC,Group X,,,
46203,46190,17,,CTC,GX 1:1,,,
46203,46190,17,,CTC,Group Class,,,
46203,46190,17,,CTC,Supplement,Supplement,Supplement,0
46203,46190,17,,CTC,VAS,,,0
46203,46190,17,,CTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,CTC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,17,PCH,CC,NMS,NMS,0
46203,46190,17,,PCH,CS,,,
46203,46190,17,,PCH,Gym,,,
46203,46190,17,,PCH,PT,PT,PT,0
46203,46190,17,,PCH,CES,PT,PT,0
46203,46190,17,,PCH,Stretching,PT,PT,0
46203,46190,17,,PCH,Kickfit,PT,PT,0
46203,46190,17,,PCH,Mixed,PT,PT,0
46203,46190,17,,PCH,Pilates,PT,PT,0
46203,46190,17,,PCH,Physio,PT,PT,0
46203,46190,17,,PCH,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,PCH,Yoga,,,
46203,46190,17,,PCH,YI 1:1,YI,Y&I,0
46203,46190,17,,PCH,Yoga Class,,,
46203,46190,17,,PCH,Group X,,,
46203,46190,17,,PCH,GX 1:1,,,
46203,46190,17,,PCH,Group Class,,,
46203,46190,17,,PCH,Supplement,Supplement,Supplement,0
46203,46190,17,,PCH,VAS,,,0
46203,46190,17,,PCH,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,PCH,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,18,MPC,CC,NMS,NMS,0
46203,46190,17,,MPC,CS,,,
46203,46190,17,,MPC,Gym,,,
46203,46190,17,,MPC,PT,PT,PT,0
46203,46190,17,,MPC,CES,PT,PT,0
46203,46190,17,,MPC,Stretching,PT,PT,0
46203,46190,17,,MPC,Kickfit,PT,PT,0
46203,46190,17,,MPC,Mixed,PT,PT,0
46203,46190,17,,MPC,Pilates,PT,PT,0
46203,46190,17,,MPC,Physio,PT,PT,0
46203,46190,17,,MPC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,MPC,Yoga,,,
46203,46190,17,,MPC,YI 1:1,YI,Y&I,0
46203,46190,17,,MPC,Yoga Class,,,
46203,46190,17,,MPC,Group X,,,
46203,46190,17,,MPC,GX 1:1,,,
46203,46190,17,,MPC,Group Class,,,
46203,46190,17,,MPC,Supplement,Supplement,Supplement,0
46203,46190,17,,MPC,VAS,,,0
46203,46190,17,,MPC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,MPC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,19,AMY,CC,NMS,NMS,0
46203,46190,17,,AMY,CS,,,
46203,46190,17,,AMY,Gym,,,
46203,46190,17,,AMY,PT,PT,PT,0
46203,46190,17,,AMY,CES,PT,PT,0
46203,46190,17,,AMY,Stretching,PT,PT,0
46203,46190,17,,AMY,Kickfit,PT,PT,0
46203,46190,17,,AMY,Mixed,PT,PT,0
46203,46190,17,,AMY,Pilates,PT,PT,0
46203,46190,17,,AMY,Physio,PT,PT,0
46203,46190,17,,AMY,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,AMY,Yoga,,,
46203,46190,17,,AMY,YI 1:1,YI,Y&I,0
46203,46190,17,,AMY,Yoga Class,,,
46203,46190,17,,AMY,Group X,,,
46203,46190,17,,AMY,GX 1:1,,,
46203,46190,17,,AMY,Group Class,,,
46203,46190,17,,AMY,Supplement,Supplement,Supplement,0
46203,46190,17,,AMY,VAS,,,0
46203,46190,17,,AMY,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,AMY,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,20,HDY,CC,NMS,NMS,0
46203,46190,17,,HDY,CS,,,
46203,46190,17,,HDY,Gym,,,
46203,46190,17,,HDY,PT,PT,PT,0
46203,46190,17,,HDY,CES,PT,PT,0
46203,46190,17,,HDY,Stretching,PT,PT,0
46203,46190,17,,HDY,Kickfit,PT,PT,0
46203,46190,17,,HDY,Mixed,PT,PT,0
46203,46190,17,,HDY,Pilates,PT,PT,0
46203,46190,17,,HDY,Physio,PT,PT,0
46203,46190,17,,HDY,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,HDY,Yoga,,,
46203,46190,17,,HDY,YI 1:1,YI,Y&I,0
46203,46190,17,,HDY,Yoga Class,,,
46203,46190,17,,HDY,Group X,,,
46203,46190,17,,HDY,GX 1:1,,,
46203,46190,17,,HDY,Group Class,,,
46203,46190,17,,HDY,Supplement,Supplement,Supplement,0
46203,46190,17,,HDY,VAS,,,0
46203,46190,17,,HDY,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,HDY,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,21,GVC,CC,NMS,NMS,0
46203,46190,17,,GVC,CS,,,
46203,46190,17,,GVC,Gym,,,
46203,46190,17,,GVC,PT,PT,PT,0
46203,46190,17,,GVC,CES,PT,PT,0
46203,46190,17,,GVC,Stretching,PT,PT,0
46203,46190,17,,GVC,Kickfit,PT,PT,0
46203,46190,17,,GVC,Mixed,PT,PT,0
46203,46190,17,,GVC,Pilates,PT,PT,0
46203,46190,17,,GVC,Physio,PT,PT,0
46203,46190,17,,GVC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,GVC,Yoga,,,
46203,46190,17,,GVC,YI 1:1,YI,Y&I,0
46203,46190,17,,GVC,Yoga Class,,,
46203,46190,17,,GVC,Group X,,,
46203,46190,17,,GVC,GX 1:1,,,
46203,46190,17,,GVC,Group Class,,,
46203,46190,17,,GVC,Supplement,Supplement,Supplement,0
46203,46190,17,,GVC,VAS,,,0
46203,46190,17,,GVC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,GVC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,22,TDU,CC,NMS,NMS,0
46203,46190,17,,TDU,CS,,,
46203,46190,17,,TDU,Gym,,,
46203,46190,17,,TDU,PT,PT,PT,0
46203,46190,17,,TDU,CES,PT,PT,0
46203,46190,17,,TDU,Stretching,PT,PT,0
46203,46190,17,,TDU,Kickfit,PT,PT,0
46203,46190,17,,TDU,Mixed,PT,PT,0
46203,46190,17,,TDU,Pilates,PT,PT,0
46203,46190,17,,TDU,Physio,PT,PT,0
46203,46190,17,,TDU,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,TDU,Yoga,,,
46203,46190,17,,TDU,YI 1:1,YI,Y&I,0
46203,46190,17,,TDU,Yoga Class,,,
46203,46190,17,,TDU,Group X,,,
46203,46190,17,,TDU,GX 1:1,,,
46203,46190,17,,TDU,Group Class,,,
46203,46190,17,,TDU,Supplement,Supplement,Supplement,0
46203,46190,17,,TDU,VAS,,,0
46203,46190,17,,TDU,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,TDU,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,23,TDY,CC,NMS,NMS,0
46203,46190,17,,TDY,CS,,,
46203,46190,17,,TDY,Gym,,,
46203,46190,17,,TDY,PT,PT,PT,0
46203,46190,17,,TDY,CES,PT,PT,0
46203,46190,17,,TDY,Stretching,PT,PT,0
46203,46190,17,,TDY,Kickfit,PT,PT,0
46203,46190,17,,TDY,Mixed,PT,PT,0
46203,46190,17,,TDY,Pilates,PT,PT,0
46203,46190,17,,TDY,Physio,PT,PT,0
46203,46190,17,,TDY,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,TDY,Yoga,,,
46203,46190,17,,TDY,YI 1:1,YI,Y&I,0
46203,46190,17,,TDY,Yoga Class,,,
46203,46190,17,,TDY,Group X,,,
46203,46190,17,,TDY,GX 1:1,,,
46203,46190,17,,TDY,Group Class,,,
46203,46190,17,,TDY,Supplement,Supplement,Supplement,0
46203,46190,17,,TDY,VAS,,,0
46203,46190,17,,TDY,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,TDY,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,24,CVC,CC,NMS,NMS,0
46203,46190,17,,CVC,CS,,,
46203,46190,17,,CVC,Gym,,,
46203,46190,17,,CVC,PT,PT,PT,0
46203,46190,17,,CVC,CES,PT,PT,0
46203,46190,17,,CVC,Stretching,PT,PT,0
46203,46190,17,,CVC,Kickfit,PT,PT,0
46203,46190,17,,CVC,Mixed,PT,PT,0
46203,46190,17,,CVC,Pilates,PT,PT,0
46203,46190,17,,CVC,Physio,PT,PT,0
46203,46190,17,,CVC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,CVC,Yoga,,,
46203,46190,17,,CVC,YI 1:1,YI,Y&I,0
46203,46190,17,,CVC,Yoga Class,,,
46203,46190,17,,CVC,Group X,,,
46203,46190,17,,CVC,GX 1:1,,,
46203,46190,17,,CVC,Group Class,,,
46203,46190,17,,CVC,Supplement,Supplement,Supplement,0
46203,46190,17,,CVC,VAS,,,0
46203,46190,17,,CVC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,CVC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,25,WPC,CC,NMS,NMS,0
46203,46190,17,,WPC,CS,,,
46203,46190,17,,WPC,Gym,,,
46203,46190,17,,WPC,PT,PT,PT,0
46203,46190,17,,WPC,CES,PT,PT,0
46203,46190,17,,WPC,Stretching,PT,PT,0
46203,46190,17,,WPC,Kickfit,PT,PT,0
46203,46190,17,,WPC,Mixed,PT,PT,0
46203,46190,17,,WPC,Pilates,PT,PT,0
46203,46190,17,,WPC,Physio,PT,PT,0
46203,46190,17,,WPC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,WPC,Yoga,,,
46203,46190,17,,WPC,YI 1:1,YI,Y&I,0
46203,46190,17,,WPC,Yoga Class,,,
46203,46190,17,,WPC,Group X,,,
46203,46190,17,,WPC,GX 1:1,,,
46203,46190,17,,WPC,Group Class,,,
46203,46190,17,,WPC,Supplement,Supplement,Supplement,0
46203,46190,17,,WPC,VAS,,,0
46203,46190,17,,WPC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,WPC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,26,SCC,CC,NMS,NMS,0
46203,46190,17,,SCC,CS,,,
46203,46190,17,,SCC,Gym,,,
46203,46190,17,,SCC,PT,PT,PT,0
46203,46190,17,,SCC,CES,PT,PT,0
46203,46190,17,,SCC,Stretching,PT,PT,0
46203,46190,17,,SCC,Kickfit,PT,PT,0
46203,46190,17,,SCC,Mixed,PT,PT,0
46203,46190,17,,SCC,Pilates,PT,PT,0
46203,46190,17,,SCC,Physio,PT,PT,0
46203,46190,17,,SCC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,SCC,Yoga,,,
46203,46190,17,,SCC,YI 1:1,YI,Y&I,0
46203,46190,17,,SCC,Yoga Class,,,
46203,46190,17,,SCC,Group X,,,
46203,46190,17,,SCC,GX 1:1,,,
46203,46190,17,,SCC,Group Class,,,
46203,46190,17,,SCC,Supplement,Supplement,Supplement,0
46203,46190,17,,SCC,VAS,,,0
46203,46190,17,,SCC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,SCC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,27,HDC,CC,NMS,NMS,0
46203,46190,17,,HDC,CS,,,
46203,46190,17,,HDC,Gym,,,
46203,46190,17,,HDC,PT,PT,PT,0
46203,46190,17,,HDC,CES,PT,PT,0
46203,46190,17,,HDC,Stretching,PT,PT,0
46203,46190,17,,HDC,Kickfit,PT,PT,0
46203,46190,17,,HDC,Mixed,PT,PT,0
46203,46190,17,,HDC,Pilates,PT,PT,0
46203,46190,17,,HDC,Physio,PT,PT,0
46203,46190,17,,HDC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,HDC,Yoga,,,
46203,46190,17,,HDC,YI 1:1,YI,Y&I,0
46203,46190,17,,HDC,Yoga Class,,,
46203,46190,17,,HDC,Group X,,,
46203,46190,17,,HDC,GX 1:1,,,
46203,46190,17,,HDC,Group Class,,,
46203,46190,17,,HDC,Supplement,Supplement,Supplement,0
46203,46190,17,,HDC,VAS,,,0
46203,46190,17,,HDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,HDC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,28,LMC,CC,NMS,NMS,0
46203,46190,17,,LMC,CS,,,
46203,46190,17,,LMC,Gym,,,
46203,46190,17,,LMC,PT,PT,PT,0
46203,46190,17,,LMC,CES,PT,PT,0
46203,46190,17,,LMC,Stretching,PT,PT,0
46203,46190,17,,LMC,Kickfit,PT,PT,0
46203,46190,17,,LMC,Mixed,PT,PT,0
46203,46190,17,,LMC,Pilates,PT,PT,0
46203,46190,17,,LMC,Physio,PT,PT,0
46203,46190,17,,LMC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,LMC,Yoga,,,
46203,46190,17,,LMC,YI 1:1,YI,Y&I,0
46203,46190,17,,LMC,Yoga Class,,,
46203,46190,17,,LMC,Group X,,,
46203,46190,17,,LMC,GX 1:1,,,
46203,46190,17,,LMC,Group Class,,,
46203,46190,17,,LMC,Supplement,Supplement,Supplement,0
46203,46190,17,,LMC,VAS,,,0
46203,46190,17,,LMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,LMC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,29,MAC,CC,NMS,NMS,0
46203,46190,17,,MAC,CS,,,
46203,46190,17,,MAC,Gym,,,
46203,46190,17,,MAC,PT,PT,PT,0
46203,46190,17,,MAC,CES,PT,PT,0
46203,46190,17,,MAC,Stretching,PT,PT,0
46203,46190,17,,MAC,Kickfit,PT,PT,0
46203,46190,17,,MAC,Mixed,PT,PT,0
46203,46190,17,,MAC,Pilates,PT,PT,0
46203,46190,17,,MAC,Physio,PT,PT,0
46203,46190,17,,MAC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,MAC,Yoga,,,
46203,46190,17,,MAC,YI 1:1,YI,Y&I,0
46203,46190,17,,MAC,Yoga Class,,,
46203,46190,17,,MAC,Group X,,,
46203,46190,17,,MAC,GX 1:1,,,
46203,46190,17,,MAC,Group Class,,,
46203,46190,17,,MAC,Supplement,Supplement,Supplement,0
46203,46190,17,,MAC,VAS,,,0
46203,46190,17,,MAC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,MAC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,30,VTC,CC,NMS,NMS,0
46203,46190,17,,VTC,CS,,,
46203,46190,17,,VTC,Gym,,,
46203,46190,17,,VTC,PT,PT,PT,0
46203,46190,17,,VTC,CES,PT,PT,0
46203,46190,17,,VTC,Stretching,PT,PT,0
46203,46190,17,,VTC,Kickfit,PT,PT,0
46203,46190,17,,VTC,Mixed,PT,PT,0
46203,46190,17,,VTC,Pilates,PT,PT,0
46203,46190,17,,VTC,Physio,PT,PT,0
46203,46190,17,,VTC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,VTC,Yoga,,,
46203,46190,17,,VTC,YI 1:1,YI,Y&I,0
46203,46190,17,,VTC,Yoga Class,,,
46203,46190,17,,VTC,Group X,,,
46203,46190,17,,VTC,GX 1:1,,,
46203,46190,17,,VTC,Group Class,,,
46203,46190,17,,VTC,Supplement,Supplement,Supplement,0
46203,46190,17,,VTC,VAS,,,0
46203,46190,17,,VTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46203,46190,17,,VTC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46203,46190,17,31,GDC,CC,NMS,NMS,0
46203,46190,17,,GDC,CS,,,
46203,46190,17,,GDC,Gym,,,
46203,46190,17,,GDC,PT,PT,PT,0
46203,46190,17,,GDC,CES,PT,PT,0
46203,46190,17,,GDC,Stretching,PT,PT,0
46203,46190,17,,GDC,Kickfit,PT,PT,0
46203,46190,17,,GDC,Mixed,PT,PT,0
46203,46190,17,,GDC,Pilates,PT,PT,0
46203,46190,17,,GDC,Physio,PT,PT,0
46203,46190,17,,GDC,HPX,Hypoxi,Hypoxi,0
46203,46190,17,,GDC,Yoga,,,
46203,46190,17,,GDC,YI 1:1,YI,Y&I,0
46203,46190,17,,GDC,Yoga Class,,,
46203,46190,17,,GDC,Group X,,,
