Check in,,,,
Month,Date,Day,Club,Checked-in
46112,46091,10,PCH,1035
46112,46091,10,CVC,502
46112,46091,10,HDY,643
46112,46091,10,TDU,1080
46112,46091,10,GVC,819
46112,46091,10,WPC,1343
46112,46091,10,SCC,1096
46112,46091,10,HDC,1227
46112,46091,10,LMC,909
46112,46091,10,GDC,857
46112,46091,10,GMC,605
46112,46091,10,VTC,411
46112,46091,10,MAC,650
46112,46091,10,AMU,602
46112,46091,10,VSC,752
46112,46091,10,VMC,0
46112,46091,10,JCQ,0
46112,46091,10,JVJ,153
46112,46091,10,TTC,921
46112,46092,11,HVP,1310
46112,46092,11,SCT,1772
46112,46092,11,CPT,1338
46112,46092,11,PCO,1252
46112,46092,11,RCC,1285
46112,46092,11,FDC,693
46112,46092,11,BDS,635
46112,46092,11,DNG,1481
46112,46092,11,TCM,1671
46112,46092,11,TDC,898
46112,46092,11,VVO,1158
46112,46092,11,LTC,0
46112,46092,11,PPC,552
46112,46092,11,PBH,678
46112,46092,11,NTC,921
46112,46092,11,CTC,1209
46112,46092,11,AMY,854
46112,46092,11,MPC,1395
46112,46092,11,PCH,1040
46112,46092,11,CVC,519
46112,46092,11,HDY,633
46112,46092,11,TDU,1105
46112,46092,11,GVC,788
46112,46092,11,WPC,1411
46112,46092,11,SCC,1113
46112,46092,11,HDC,1213
46112,46092,11,LMC,996
46112,46092,11,GDC,869
46112,46092,11,GMC,634
46112,46092,11,VTC,436
46112,46092,11,MAC,631
46112,46092,11,AMU,594
46112,46092,11,VSC,735
46112,46092,11,VMC,0
46112,46092,11,JCQ,0
46112,46092,11,JVJ,151
46112,46092,11,TTC,1000
46112,46093,12,HVP,1246
46112,46093,12,SCT,1748
46112,46093,12,CPT,1296
46112,46093,12,PCO,1164
46112,46093,12,RCC,1190
46112,46093,12,FDC,746
46112,46093,12,BDS,619
46112,46093,12,DNG,1160
46112,46093,12,TCM,1590
46112,46093,12,TDC,886
46112,46093,12,VVO,1092
46112,46093,12,LTC,0
46112,46093,12,PPC,520
46112,46093,12,PBH,623
46112,46093,12,NTC,908
46112,46093,12,CTC,1179
46112,46093,12,AMY,835
46112,46093,12,MPC,1343
46112,46093,12,PCH,1035
46112,46093,12,CVC,434
46112,46093,12,HDY,615
46112,46093,12,TDU,1042
46112,46093,12,GVC,849
46112,46093,12,WPC,1345
46112,46093,12,SCC,1077
46112,46093,12,HDC,1220
46112,46093,12,LMC,982
46112,46093,12,GDC,850
46112,46093,12,GMC,624
46112,46093,12,VTC,423
46112,46093,12,MAC,659
46112,46093,12,AMU,595
46112,46093,12,VSC,665
46112,46093,12,VMC,0
46112,46093,12,JCQ,0
46112,46093,12,JVJ,140
46112,46093,12,TTC,889
46112,46094,13,HVP,1180
46112,46094,13,SCT,1596
46112,46094,13,CPT,1273
46112,46094,13,PCO,1071
46112,46094,13,RCC,1195
46112,46094,13,FDC,640
46112,46094,13,BDS,591
46112,46094,13,DNG,1439
46112,46094,13,TCM,1525
46112,46094,13,TDC,866
46112,46094,13,VVO,963
46112,46094,13,LTC,0
46112,46094,13,PPC,479
46112,46094,13,PBH,652
46112,46094,13,NTC,879
46112,46094,13,CTC,1026
46112,46094,13,AMY,689
46112,46094,13,MPC,1329
46112,46094,13,PCH,992
46112,46094,13,CVC,440
46112,46094,13,HDY,520
46112,46094,13,TDU,928
46112,46094,13,GVC,710
46112,46094,13,WPC,1297
46112,46094,13,SCC,902
46112,46094,13,HDC,1141
46112,46094,13,LMC,827
46112,46094,13,GDC,701
46112,46094,13,GMC,541
46112,46094,13,VTC,411
46112,46094,13,MAC,583
46112,46094,13,AMU,542
46112,46094,13,VSC,737
46112,46094,13,VMC,0
46112,46094,13,JCQ,0
46112,46094,13,JVJ,121
46112,46094,13,TTC,788
46112,46095,14,HVP,977
46112,46095,14,SCT,1438
46112,46095,14,CPT,825
46112,46095,14,PCO,940
46112,46095,14,RCC,1090
46112,46095,14,FDC,580
46112,46095,14,BDS,408
46112,46095,14,DNG,1200
46112,46095,14,TCM,1386
46112,46095,14,TDC,734
46112,46095,14,VVO,864
46112,46095,14,LTC,0
46112,46095,14,PPC,403
46112,46095,14,PBH,426
46112,46095,14,NTC,605
46112,46095,14,CTC,973
46112,46095,14,AMY,583
46112,46095,14,MPC,1092
46112,46095,14,PCH,819
46112,46095,14,CVC,338
46112,46095,14,HDY,356
46112,46095,14,TDU,822
46112,46095,14,GVC,615
46112,46095,14,WPC,1177
46112,46095,14,SCC,794
46112,46095,14,HDC,1019
46112,46095,14,LMC,934
46112,46095,14,GDC,649
46112,46095,14,GMC,553
46112,46095,14,VTC,305
46112,46095,14,MAC,449
46112,46095,14,AMU,546
46112,46095,14,VSC,514
46112,46095,14,VMC,0
46112,46095,14,JCQ,0
46112,46095,14,JVJ,80
46112,46095,14,TTC,669
46112,46096,15,HVP,776
46112,46096,15,SCT,1260
46112,46096,15,CPT,733
46112,46096,15,PCO,785
46112,46096,15,RCC,919
46112,46096,15,FDC,459
46112,46096,15,BDS,370
46112,46096,15,DNG,1021
46112,46096,15,TCM,1401
46112,46096,15,TDC,580
46112,46096,15,VVO,715
46112,46096,15,LTC,0
46112,46096,15,PPC,367
46112,46096,15,PBH,359
46112,46096,15,NTC,625
46112,46096,15,CTC,905
46112,46096,15,AMY,510
46112,46096,15,MPC,1039
46112,46096,15,PCH,732
46112,46096,15,CVC,275
46112,46096,15,HDY,335
46112,46096,15,TDU,776
46112,46096,15,GVC,530
46112,46096,15,WPC,1053
46112,46096,15,SCC,603
46112,46096,15,HDC,802
46112,46096,15,LMC,835
46112,46096,15,GDC,548
46112,46096,15,GMC,535
46112,46096,15,VTC,283
46112,46096,15,MAC,455
46112,46096,15,AMU,425
46112,46096,15,VSC,500
46112,46096,15,VMC,0
46112,46096,15,JCQ,0
46112,46096,15,JVJ,75
46112,46096,15,TTC,543
46112,46097,16,HVP,1221
46112,46097,16,SCT,1575
46112,46097,16,CPT,1459
46112,46097,16,PCO,1234
46112,46097,16,RCC,1439
46112,46097,16,FDC,665
46112,46097,16,BDS,659
46112,46097,16,DNG,1570
46112,46097,16,TCM,1735
46112,46097,16,TDC,930
46112,46097,16,VVO,1182
46112,46097,16,LTC,0
46112,46097,16,PPC,470
46112,46097,16,PBH,679
46112,46097,16,NTC,933
46112,46097,16,CTC,1274
46112,46097,16,AMY,868
46112,46097,16,MPC,1479
46112,46097,16,PCH,1103
46112,46097,16,CVC,477
46112,46097,16,HDY,657
46112,46097,16,TDU,1190
46112,46097,16,GVC,810
46112,46097,16,WPC,1441
46112,46097,16,SCC,1130
46112,46097,16,HDC,1247
46112,46097,16,LMC,971
46112,46097,16,GDC,883
46112,46097,16,GMC,596
46112,46097,16,VTC,435
46112,46097,16,MAC,682
46112,46097,16,AMU,612
46112,46097,16,VSC,763
46112,46097,16,VMC,0
46112,46097,16,JCQ,0
46112,46097,16,JVJ,140
46112,46097,16,TTC,902
46112,46098,17,HVP,1423
46112,46098,17,SCT,1544
46112,46098,17,CPT,1483
46112,46098,17,PCO,1296
46112,46098,17,RCC,1427
46112,46098,17,FDC,690
46112,46098,17,BDS,645
46112,46098,17,DNG,1524
46112,46098,17,TCM,1784
46112,46098,17,TDC,939
46112,46098,17,VVO,1138
46112,46098,17,LTC,0
46112,46098,17,PPC,2
46112,46098,17,PBH,713
46112,46098,17,NTC,932
46112,46098,17,CTC,1329
46112,46098,17,AMY,842
46112,46098,17,MPC,1411
46112,46098,17,PCH,1096
46112,46098,17,CVC,443
46112,46098,17,HDY,661
46112,46098,17,TDU,1415
46112,46098,17,GVC,833
46112,46098,17,WPC,1500
46112,46098,17,SCC,1073
46112,46098,17,HDC,1267
46112,46098,17,LMC,1153
46112,46098,17,GDC,872
46112,46098,17,GMC,756
46112,46098,17,VTC,438
46112,46098,17,MAC,692
46112,46098,17,AMU,660
46112,46098,17,VSC,810
46112,46098,17,VMC,0
46112,46098,17,JCQ,0
46112,46098,17,JVJ,141
46112,46098,17,TTC,981
46112,46099,18,HVP,1382
46112,46099,18,SCT,1520
46112,46099,18,CPT,1524
46112,46099,18,PCO,1303
46112,46099,18,RCC,1445
46112,46099,18,FDC,761
46112,46099,18,BDS,632
46112,46099,18,DNG,1538
46112,46099,18,TCM,1649
46112,46099,18,TDC,944
46112,46099,18,VVO,1140
46112,46099,18,LTC,0
46112,46099,18,PPC,1
46112,46099,18,PBH,665
46112,46099,18,NTC,925
46112,46099,18,CTC,1249
46112,46099,18,AMY,803
46112,46099,18,MPC,1431
46112,46099,18,PCH,1098
46112,46099,18,CVC,479
46112,46099,18,HDY,615
46112,46099,18,TDU,1331
46112,46099,18,GVC,828
46112,46099,18,WPC,1401
46112,46099,18,SCC,1165
46112,46099,18,HDC,1182
46112,46099,18,LMC,1183
46112,46099,18,GDC,849
46112,46099,18,GMC,705
46112,46099,18,VTC,447
46112,46099,18,MAC,637
46112,46099,18,AMU,637
46112,46099,18,VSC,811
46112,46099,18,VMC,0
46112,46099,18,JCQ,0
46112,46099,18,JVJ,159
46112,46099,18,TTC,989
46112,46100,19,HVP,1379
46112,46100,19,SCT,1564
46112,46100,19,CPT,1361
46112,46100,19,PCO,1245
46112,46100,19,RCC,1367
46112,46100,19,FDC,706
46112,46100,19,BDS,603
46112,46100,19,DNG,1503
46112,46100,19,TCM,1546
46112,46100,19,TDC,883
46112,46100,19,VVO,1069
46112,46100,19,LTC,0
46112,46100,19,PPC,0
46112,46100,19,PBH,659
46112,46100,19,NTC,890
46112,46100,19,CTC,1250
46112,46100,19,AMY,828
46112,46100,19,MPC,1342
46112,46100,19,PCH,1067
46112,46100,19,CVC,465
46112,46100,19,HDY,608
46112,46100,19,TDU,1260
46112,46100,19,GVC,786
46112,46100,19,WPC,1496
46112,46100,19,SCC,1070
46112,46100,19,HDC,1211
46112,46100,19,LMC,1173
46112,46100,19,GDC,854
46112,46100,19,GMC,676
46112,46100,19,VTC,400
46112,46100,19,MAC,644
46112,46100,19,AMU,602
46112,46100,19,VSC,744
46112,46100,19,VMC,0
46112,46100,19,JCQ,0
46112,46100,19,JVJ,122
46112,46100,19,TTC,956
46112,46101,20,HVP,1375
46112,46101,20,SCT,1330
46112,46101,20,CPT,1310
46112,46101,20,PCO,1180
46112,46101,20,RCC,1163
46112,46101,20,FDC,676
46112,46101,20,BDS,587
46112,46101,20,DNG,1435
46112,46101,20,TCM,1506
46112,46101,20,TDC,863
46112,46101,20,VVO,1077
46112,46101,20,LTC,0
46112,46101,20,PPC,0
46112,46101,20,PBH,653
46112,46101,20,NTC,875
46112,46101,20,CTC,1176
46112,46101,20,AMY,707
46112,46101,20,MPC,1356
46112,46101,20,PCH,1009
46112,46101,20,CVC,413
46112,46101,20,HDY,570
46112,46101,20,TDU,1191
46112,46101,20,GVC,742
46112,46101,20,WPC,1341
46112,46101,20,SCC,944
46112,46101,20,HDC,1207
46112,46101,20,LMC,1106
46112,46101,20,GDC,762
46112,46101,20,GMC,641
46112,46101,20,VTC,409
46112,46101,20,MAC,623
46112,46101,20,AMU,607
46112,46101,20,VSC,735
46112,46101,20,VMC,0
46112,46101,20,JCQ,0
46112,46101,20,JVJ,133
46112,46101,20,TTC,900
46112,46102,21,HVP,1080
46112,46102,21,SCT,1188
46112,46102,21,CPT,991
46112,46102,21,PCO,987
46112,46102,21,RCC,1186
46112,46102,21,FDC,556
46112,46102,21,BDS,419
46112,46102,21,DNG,1239
46112,46102,21,TCM,1397
46112,46102,21,TDC,746
46112,46102,21,VVO,815
46112,46102,21,LTC,1
46112,46102,21,PPC,0
46112,46102,21,PBH,394
46112,46102,21,NTC,751
46112,46102,21,CTC,947
46112,46102,21,AMY,582
46112,46102,21,MPC,1175
46112,46102,21,PCH,811
46112,46102,21,CVC,325
46112,46102,21,HDY,370
46112,46102,21,TDU,943
46112,46102,21,GVC,611
46112,46102,21,WPC,1251
46112,46102,21,SCC,781
46112,46102,21,HDC,1103
46112,46102,21,LMC,1058
46112,46102,21,GDC,620
46112,46102,21,GMC,575
46112,46102,21,VTC,335
46112,46102,21,MAC,490
46112,46102,21,AMU,491
46112,46102,21,VSC,519
46112,46102,21,VMC,0
46112,46102,21,JCQ,0
46112,46102,21,JVJ,88
46112,46102,21,TTC,714
46112,46103,22,HVP,884
46112,46103,22,SCT,1140
46112,46103,22,CPT,870
46112,46103,22,PCO,818
46112,46103,22,RCC,1058
46112,46103,22,FDC,458
46112,46103,22,BDS,383
46112,46103,22,DNG,1079
46112,46103,22,TCM,1322
46112,46103,22,TDC,637
46112,46103,22,VVO,772
46112,46103,22,LTC,0
46112,46103,22,PPC,0
46112,46103,22,PBH,367
46112,46103,22,NTC,598
46112,46103,22,CTC,882
46112,46103,22,AMY,498
46112,46103,22,MPC,1062
46112,46103,22,PCH,737
46112,46103,22,CVC,246
46112,46103,22,HDY,363
46112,46103,22,TDU,852
46112,46103,22,GVC,544
46112,46103,22,WPC,1078
46112,46103,22,SCC,611
46112,46103,22,HDC,930
46112,46103,22,LMC,919
46112,46103,22,GDC,522
46112,46103,22,GMC,537
46112,46103,22,VTC,278
46112,46103,22,MAC,452
46112,46103,22,AMU,426
46112,46103,22,VSC,522
46112,46103,22,VMC,0
46112,46103,22,JCQ,0
46112,46103,22,JVJ,76
46112,46103,22,TTC,641
46112,46104,23,HVP,1398
46112,46104,23,SCT,1783
46112,46104,23,CPT,1479
46112,46104,23,PCO,1287
46112,46104,23,RCC,1378
46112,46104,23,FDC,744
46112,46104,23,BDS,645
46112,46104,23,DNG,1539
46112,46104,23,TCM,1656
46112,46104,23,TDC,978
46112,46104,23,VVO,1135
46112,46104,23,LTC,0
46112,46104,23,PPC,0
46112,46104,23,PBH,720
46112,46104,23,NTC,939
46112,46104,23,CTC,1349
46112,46104,23,AMY,886
46112,46104,23,MPC,1477
46112,46104,23,PCH,1159
46112,46104,23,CVC,487
46112,46104,23,HDY,698
46112,46104,23,TDU,1374
46112,46104,23,GVC,824
46112,46104,23,WPC,1354
46112,46104,23,SCC,1095
46112,46104,23,HDC,1306
46112,46104,23,LMC,1172
46112,46104,23,GDC,925
46112,46104,23,GMC,664
46112,46104,23,VTC,439
46112,46104,23,MAC,649
46112,46104,23,AMU,630
46112,46104,23,VSC,759
46112,46104,23,VMC,0
46112,46104,23,JCQ,0
46112,46104,23,JVJ,146
46112,46104,23,TTC,1049
46112,46105,24,HVP,1403
46112,46105,24,SCT,1867
46112,46105,24,CPT,1382
46112,46105,24,PCO,1324
46112,46105,24,RCC,1237
46112,46105,24,FDC,773
46112,46105,24,BDS,644
46112,46105,24,DNG,1522
46112,46105,24,TCM,1715
46112,46105,24,TDC,945
46112,46105,24,VVO,1092
46112,46105,24,LTC,0
46112,46105,24,PPC,0
46112,46105,24,PBH,705
46112,46105,24,NTC,940
46112,46105,24,CTC,1346
46112,46105,24,AMY,841
46112,46105,24,MPC,1383
46112,46105,24,PCH,1070
46112,46105,24,CVC,510
46112,46105,24,HDY,645
46112,46105,24,TDU,1349
46112,46105,24,GVC,807
46112,46105,24,WPC,1493
46112,46105,24,SCC,1071
46112,46105,24,HDC,1360
46112,46105,24,LMC,1180
46112,46105,24,GDC,875
46112,46105,24,GMC,731
46112,46105,24,VTC,432
46112,46105,24,MAC,643
46112,46105,24,AMU,599
46112,46105,24,VSC,799
46112,46105,24,VMC,0
46112,46105,24,JCQ,0
46112,46105,24,JVJ,129
46112,46105,24,TTC,968
46112,46106,25,HVP,1465
46112,46106,25,SCT,1827
46112,46106,25,CPT,1412
46112,46106,25,PCO,1258
46112,46106,25,RCC,1340
46112,46106,25,FDC,580
46112,46106,25,BDS,623
46112,46106,25,DNG,1588
46112,46106,25,TCM,1672
46112,46106,25,TDC,925
46112,46106,25,VVO,1157
46112,46106,25,LTC,0
46112,46106,25,PPC,0
46112,46106,25,PBH,690
46112,46106,25,NTC,907
46112,46106,25,CTC,1260
46112,46106,25,AMY,883
46112,46106,25,MPC,1428
46112,46106,25,PCH,1131
46112,46106,25,CVC,494
46112,46106,25,HDY,624
46112,46106,25,TDU,1325
46112,46106,25,GVC,793
46112,46106,25,WPC,1511
46112,46106,25,SCC,1076
46112,46106,25,HDC,1295
46112,46106,25,LMC,1156
46112,46106,25,GDC,888
46112,46106,25,GMC,695
46112,46106,25,VTC,448
46112,46106,25,MAC,646
46112,46106,25,AMU,644
46112,46106,25,VSC,782
46112,46106,25,VMC,0
46112,46106,25,JCQ,0
46112,46106,25,JVJ,142
46112,46106,25,TTC,1010
46112,46107,26,HVP,1332
46112,46107,26,SCT,1842
46112,46107,26,CPT,1308
46112,46107,26,PCO,1246
46112,46107,26,RCC,1248
46112,46107,26,FDC,683
46112,46107,26,BDS,614
46112,46107,26,DNG,1447
46112,46107,26,TCM,1578
46112,46107,26,TDC,826
46112,46107,26,VVO,1129
46112,46107,26,LTC,0
46112,46107,26,PPC,0
46112,46107,26,PBH,704
46112,46107,26,NTC,875
46112,46107,26,CTC,1249
46112,46107,26,AMY,785
46112,46107,26,MPC,1356
46112,46107,26,PCH,1066
46112,46107,26,CVC,455
46112,46107,26,HDY,605
46112,46107,26,TDU,1275
46112,46107,26,GVC,771
46112,46107,26,WPC,1440
46112,46107,26,SCC,973
46112,46107,26,HDC,1174
46112,46107,26,LMC,1217
46112,46107,26,GDC,873
46112,46107,26,GMC,719
46112,46107,26,VTC,447
46112,46107,26,MAC,672
46112,46107,26,AMU,561
46112,46107,26,VSC,692
46112,46107,26,VMC,0
46112,46107,26,JCQ,0
46112,46107,26,JVJ,117
46112,46107,26,TTC,1008
46112,46108,27,HVP,1360
46112,46108,27,SCT,1629
46112,46108,27,CPT,1310
46112,46108,27,PCO,1170
46112,46108,27,RCC,1184
46112,46108,27,FDC,650
46112,46108,27,BDS,600
46112,46108,27,DNG,1425
46112,46108,27,TCM,1463
46112,46108,27,TDC,800
46112,46108,27,VVO,1056
46112,46108,27,LTC,0
46112,46108,27,PPC,0
46112,46108,27,PBH,662
46112,46108,27,NTC,882
46112,46108,27,CTC,1191
46112,46108,27,AMY,771
46112,46108,27,MPC,1378
46112,46108,27,PCH,986
46112,46108,27,CVC,446
46112,46108,27,HDY,530
46112,46108,27,TDU,1235
46112,46108,27,GVC,744
46112,46108,27,WPC,1274
46112,46108,27,SCC,1014
46112,46108,27,HDC,1285
46112,46108,27,LMC,1086
46112,46108,27,GDC,788
46112,46108,27,GMC,630
46112,46108,27,VTC,372
46112,46108,27,MAC,579
46112,46108,27,AMU,580
46112,46108,27,VSC,707
46112,46108,27,VMC,0
46112,46108,27,JCQ,0
46112,46108,27,JVJ,110
46112,46108,27,TTC,891
46112,46109,28,HVP,1126
46112,46109,28,SCT,1544
46112,46109,28,CPT,942
46112,46109,28,PCO,996
46112,46109,28,RCC,1120
46112,46109,28,FDC,526
46112,46109,28,BDS,443
46112,46109,28,DNG,1193
46112,46109,28,TCM,1366
46112,46109,28,TDC,685
46112,46109,28,VVO,855
46112,46109,28,LTC,0
46112,46109,28,PPC,0
46112,46109,28,PBH,397
46112,46109,28,NTC,740
46112,46109,28,CTC,959
46112,46109,28,AMY,593
46112,46109,28,MPC,1114
46112,46109,28,PCH,821
46112,46109,28,CVC,304
46112,46109,28,HDY,383
46112,46109,28,TDU,967
46112,46109,28,GVC,606
46112,46109,28,WPC,1229
46112,46109,28,SCC,731
46112,46109,28,HDC,1053
46112,46109,28,LMC,1111
46112,46109,28,GDC,653
46112,46109,28,GMC,606
46112,46109,28,VTC,280
46112,46109,28,MAC,512
46112,46109,28,AMU,492
46112,46109,28,VSC,552
46112,46109,28,VMC,0
46112,46109,28,JCQ,0
46112,46109,28,JVJ,65
46112,46109,28,TTC,730
46112,46110,29,HVP,842
46112,46110,29,SCT,1281
46112,46110,29,CPT,840
46112,46110,29,PCO,861
46112,46110,29,RCC,954
46112,46110,29,FDC,459
46112,46110,29,BDS,350
46112,46110,29,DNG,1070
46112,46110,29,TCM,1246
46112,46110,29,TDC,596
46112,46110,29,VVO,768
46112,46110,29,LTC,0
46112,46110,29,PPC,0
46112,46110,29,PBH,363
46112,46110,29,NTC,588
46112,46110,29,CTC,925
46112,46110,29,AMY,502
46112,46110,29,MPC,1043
46112,46110,29,PCH,707
46112,46110,29,CVC,268
46112,46110,29,HDY,338
46112,46110,29,TDU,817
46112,46110,29,GVC,502
46112,46110,29,WPC,1001
46112,46110,29,SCC,591
46112,46110,29,HDC,853
46112,46110,29,LMC,994
46112,46110,29,GDC,554
46112,46110,29,GMC,525
46112,46110,29,VTC,296
46112,46110,29,MAC,398
46112,46110,29,AMU,433
46112,46110,29,VSC,468
46112,46110,29,VMC,0
46112,46110,29,JCQ,0
46112,46110,29,JVJ,56
46112,46110,29,TTC,647
46112,46111,30,HVP,1366
46112,46111,30,SCT,1852
46112,46111,30,CPT,1354
46112,46111,30,PCO,1309
46112,46111,30,RCC,1378
46112,46111,30,FDC,714
46112,46111,30,BDS,653
46112,46111,30,DNG,1561
46112,46111,30,TCM,1682
46112,46111,30,TDC,913
46112,46111,30,VVO,1144
46112,46111,30,LTC,1
46112,46111,30,PPC,0
46112,46111,30,PBH,685
46112,46111,30,NTC,945
46112,46111,30,CTC,1315
46112,46111,30,AMY,910
46112,46111,30,MPC,1389
46112,46111,30,PCH,1090
46112,46111,30,CVC,502
46112,46111,30,HDY,626
46112,46111,30,TDU,1296
46112,46111,30,GVC,806
46112,46111,30,WPC,1382
46112,46111,30,SCC,1083
46112,46111,30,HDC,1276
46112,46111,30,LMC,1170
46112,46111,30,GDC,902
46112,46111,30,GMC,700
46112,46111,30,VTC,451
46112,46111,30,MAC,649
46112,46111,30,AMU,612
46112,46111,30,VSC,723
46112,46111,30,VMC,0
46112,46111,30,JCQ,0
46112,46111,30,JVJ,90
46112,46111,30,TTC,1026
46112,46112,31,HVP,1377
46112,46112,31,SCT,1895
46112,46112,31,CPT,1471
46112,46112,31,PCO,1268
46112,46112,31,RCC,1350
46112,46112,31,FDC,752
46112,46112,31,BDS,639
46112,46112,31,DNG,1585
46112,46112,31,TCM,1682
46112,46112,31,TDC,883
46112,46112,31,VVO,1144
46112,46112,31,LTC,0
46112,46112,31,PPC,0
46112,46112,31,PBH,700
46112,46112,31,NTC,901
46112,46112,31,CTC,1349
46112,46112,31,AMY,877
46112,46112,31,MPC,1417
46112,46112,31,PCH,1144
46112,46112,31,CVC,462
46112,46112,31,HDY,653
46112,46112,31,TDU,1400
46112,46112,31,GVC,830
46112,46112,31,WPC,1468
46112,46112,31,SCC,1031
46112,46112,31,HDC,1359
46112,46112,31,LMC,1228
46112,46112,31,GDC,915
46112,46112,31,GMC,747
46112,46112,31,VTC,401
46112,46112,31,MAC,668
46112,46112,31,AMU,614
46112,46112,31,VSC,756
46112,46112,31,VMC,0
46112,46112,31,JCQ,0
46112,46112,31,JVJ,104
46112,46112,31,TTC,1046
46142,46113,1,HVP,1337
46142,46113,1,SCT,1727
46142,46113,1,CPT,1374
46142,46113,1,PCO,1250
46142,46113,1,RCC,1273
46142,46113,1,FDC,769
46142,46113,1,BDS,663
46142,46113,1,DNG,1463
46142,46113,1,TCM,1621
46142,46113,1,TDC,914
46142,46113,1,VVO,1141
46142,46113,1,LTC,0
46142,46113,1,PPC,0
46142,46113,1,PBH,676
46142,46113,1,NTC,889
46142,46113,1,CTC,1315
46142,46113,1,AMY,839
46142,46113,1,MPC,1498
46142,46113,1,PCH,1112
46142,46113,1,CVC,502
46142,46113,1,HDY,638
46142,46113,1,TDU,1301
46142,46113,1,GVC,802
46142,46113,1,WPC,1355
46142,46113,1,SCC,1006
46142,46113,1,HDC,1264
46142,46113,1,LMC,1193
46142,46113,1,GDC,894
46142,46113,1,GMC,696
46142,46113,1,VTC,418
46142,46113,1,MAC,670
46142,46113,1,AMU,617
46142,46113,1,VSC,740
46142,46113,1,VMC,0
46142,46113,1,JCQ,0
46142,46113,1,JVJ,1
46142,46113,1,TTC,1004
46142,46114,2,HVP,1253
46142,46114,2,SCT,1733
46142,46114,2,CPT,1311
46142,46114,2,PCO,1219
46142,46114,2,RCC,1237
46142,46114,2,FDC,663
46142,46114,2,BDS,648
46142,46114,2,DNG,1416
46142,46114,2,TCM,1569
46142,46114,2,TDC,788
46142,46114,2,VVO,999
46142,46114,2,LTC,0
46142,46114,2,PPC,0
46142,46114,2,PBH,661
46142,46114,2,NTC,877
46142,46114,2,CTC,1231
46142,46114,2,AMY,813
46142,46114,2,MPC,1329
46142,46114,2,PCH,1046
46142,46114,2,CVC,474
46142,46114,2,HDY,659
46142,46114,2,TDU,1280
46142,46114,2,GVC,817
46142,46114,2,WPC,1328
46142,46114,2,SCC,983
46142,46114,2,HDC,1258
46142,46114,2,LMC,1167
46142,46114,2,GDC,855
46142,46114,2,GMC,697
46142,46114,2,VTC,396
46142,46114,2,MAC,615
46142,46114,2,AMU,564
46142,46114,2,VSC,687
46142,46114,2,VMC,0
46142,46114,2,JCQ,0
46142,46114,2,JVJ,1
46142,46114,2,TTC,1055
46142,46115,3,HVP,1211
46142,46115,3,SCT,1667
46142,46115,3,CPT,1277
46142,46115,3,PCO,1175
46142,46115,3,RCC,1284
46142,46115,3,FDC,701
46142,46115,3,BDS,597
46142,46115,3,DNG,1377
46142,46115,3,TCM,1452
46142,46115,3,TDC,833
46142,46115,3,VVO,1062
46142,46115,3,LTC,0
46142,46115,3,PPC,0
46142,46115,3,PBH,645
46142,46115,3,NTC,840
46142,46115,3,CTC,1182
46142,46115,3,AMY,756
46142,46115,3,MPC,1358
46142,46115,3,PCH,1026
46142,46115,3,CVC,431
46142,46115,3,HDY,546
46142,46115,3,TDU,1142
46142,46115,3,GVC,755
46142,46115,3,WPC,1274
46142,46115,3,SCC,915
46142,46115,3,HDC,1270
46142,46115,3,LMC,1085
46142,46115,3,GDC,823
46142,46115,3,GMC,670
46142,46115,3,VTC,391
46142,46115,3,MAC,572
46142,46115,3,AMU,577
46142,46115,3,VSC,684
46142,46115,3,VMC,0
46142,46115,3,JCQ,0
46142,46115,3,JVJ,0
46142,46115,3,TTC,896
46142,46116,4,HVP,974
46142,46116,4,SCT,1465
46142,46116,4,CPT,963
46142,46116,4,PCO,1012
46142,46116,4,RCC,1148
46142,46116,4,FDC,599
46142,46116,4,BDS,419
46142,46116,4,DNG,1209
46142,46116,4,TCM,1339
46142,46116,4,TDC,676
46142,46116,4,VVO,861
46142,46116,4,LTC,0
46142,46116,4,PPC,0
46142,46116,4,PBH,481
46142,46116,4,NTC,730
46142,46116,4,CTC,1042
46142,46116,4,AMY,606
46142,46116,4,MPC,1158
46142,46116,4,PCH,837
46142,46116,4,CVC,335
46142,46116,4,HDY,398
46142,46116,4,TDU,1028
46142,46116,4,GVC,643
46142,46116,4,WPC,1142
46142,46116,4,SCC,700
46142,46116,4,HDC,1086
46142,46116,4,LMC,1089
46142,46116,4,GDC,645
46142,46116,4,GMC,625
46142,46116,4,VTC,329
46142,46116,4,MAC,456
46142,46116,4,AMU,518
46142,46116,4,VSC,531
46142,46116,4,VMC,0
46142,46116,4,JCQ,0
46142,46116,4,JVJ,0
46142,46116,4,TTC,727
46142,46117,5,HVP,813
46142,46117,5,SCT,1318
46142,46117,5,CPT,773
46142,46117,5,PCO,846
46142,46117,5,RCC,990
46142,46117,5,FDC,487
46142,46117,5,BDS,347
46142,46117,5,DNG,954
46142,46117,5,TCM,1273
46142,46117,5,TDC,634
46142,46117,5,VVO,788
46142,46117,5,LTC,0
46142,46117,5,PPC,0
46142,46117,5,PBH,370
46142,46117,5,NTC,612
46142,46117,5,CTC,859
46142,46117,5,AMY,492
46142,46117,5,MPC,1058
46142,46117,5,PCH,781
46142,46117,5,CVC,254
46142,46117,5,HDY,294
46142,46117,5,TDU,894
46142,46117,5,GVC,560
46142,46117,5,WPC,1051
46142,46117,5,SCC,486
